customer_id,order_id,product_id,seller_id,price,freight_value,customer_city,customer_state,order_date,discount_amount
cust_2338,order_2338,prod_1,seller_5,365.85,33.14,sao paulo,SP,2018-01-02 14:58:00,41.54
cust_2339,order_2339,prod_70,seller_17,-313.96,11.71,sao paulo,RJ,2018-01-02 14:59:00,4.34
cust_2340,order_2340,prod_66,seller_2,229.65,30.57,rio de janeiro,PR,2018-01-02 15:00:00,7.82
cust_2341,order_2341,prod_98,seller_2,473.47,21.88,rio de janeiro,RJ,2018-01-02 15:01:00,6.55
cust_2342,order_2342,prod_40,seller_1,59.86,15.31,rio de janeiro,PR,2018-01-02 15:02:00,8.71
cust_2343,order_2343,prod_43,seller_7,441.2,31.25,curitiba,RJ,2018-01-02 15:03:00,25.42
cust_2344,order_2344,prod_56,seller_12,402.06,5.05,rio de janeiro,PR,2018-01-02 15:04:00,58.2
cust_2345,order_2345,prod_39,seller_19,215.67,17.44,sao paulo,SP,2018-01-02 15:05:00,2.86
cust_2346,order_2346,prod_78,seller_9,84.9,34.52,sao paulo,SP,2018-01-02 15:06:00,14.65
cust_2347,order_2347,prod_43,seller_4,86.37,25.48,curitiba,RJ,2018-01-02 15:07:00,14.43
cust_2348,order_2348,prod_78,seller_7,461.68,11.55,sao paulo,PR,2018-01-02 15:08:00,8.21
cust_2349,order_2349,prod_43,seller_3,124.52,5.06,rio de janeiro,PR,2018-01-02 15:09:00,0.59
cust_2350,order_2350,prod_23,seller_9,438.32,17.17,rio de janeiro,PR,2018-01-02 15:10:00,4.93
cust_2351,order_2351,prod_99,seller_14,-256.61,29.71,curitiba,PR,2018-01-02 15:11:00,43.81
cust_2352,order_2352,prod_53,seller_1,236.25,29.05,curitiba,RJ,2018-01-02 15:12:00,11.09
cust_2353,order_2353,prod_70,seller_15,313.56,10.9,rio de janeiro,SP,2018-01-02 15:13:00,34.38
cust_2354,order_2354,prod_59,seller_5,115.37,32.62,sao paulo,PR,2018-01-02 15:14:00,9.84
cust_2355,order_2355,prod_36,seller_13,219.9,49.95,rio de janeiro,RJ,2018-01-02 15:15:00,34.99
cust_2356,order_2356,prod_97,seller_16,469.86,31.32,rio de janeiro,SP,2018-01-02 15:16:00,45.94
cust_2357,order_2357,prod_37,seller_15,126.75,28.74,sao paulo,SP,2018-01-02 15:17:00,12.69
cust_2358,order_2358,prod_99,seller_13,-461.58,33.02,rio de janeiro,PR,2018-01-02 15:18:00,91.31
cust_2359,order_2359,prod_43,seller_14,497.16,44.59,sao paulo,SP,2018-01-02 15:19:00,14.93
cust_2360,order_2360,prod_3,seller_4,35.43,47.57,rio de janeiro,SP,2018-01-02 15:20:00,5.89
cust_2361,order_2361,prod_4,seller_3,270.38,6.85,curitiba,PR,2018-01-02 15:21:00,2.8
cust_2362,order_2362,prod_97,seller_8,94.19,14.22,curitiba,SP,2018-01-02 15:22:00,9.0
cust_2363,order_2363,prod_53,seller_12,314.64,10.21,sao paulo,SP,2018-01-02 15:23:00,55.78
cust_2364,order_2364,prod_39,seller_12,494.88,39.76,curitiba,PR,2018-01-02 15:24:00,65.84
cust_2365,order_2365,prod_81,seller_15,449.47,7.05,sao paulo,RJ,2018-01-02 15:25:00,61.6
cust_2366,order_2366,prod_62,seller_6,463.18,45.62,rio de janeiro,PR,2018-01-02 15:26:00,24.39
cust_2367,order_2367,prod_66,seller_17,114.54,5.92,sao paulo,RJ,2018-01-02 15:27:00,9.59
cust_2368,order_2368,prod_68,seller_9,275.74,32.11,sao paulo,SP,2018-01-02 15:28:00,20.22
cust_2369,order_2369,prod_20,seller_5,125.07,17.4,sao paulo,SP,2018-01-02 15:29:00,13.04
cust_2370,order_2370,prod_9,seller_14,450.72,26.18,sao paulo,PR,2018-01-02 15:30:00,41.67
cust_2371,order_2371,prod_73,seller_3,103.67,24.88,curitiba,SP,2018-01-02 15:31:00,6.78
cust_2372,order_2372,prod_3,seller_8,85.44,38.7,sao paulo,RJ,2018-01-02 15:32:00,5.22
cust_2373,order_2373,prod_72,seller_15,15.96,27.35,rio de janeiro,RJ,2018-01-02 15:33:00,0.8
cust_2374,order_2374,prod_13,seller_15,99.15,23.95,curitiba,RJ,2018-01-02 15:34:00,7.24
cust_2375,order_2375,prod_26,seller_5,102.98,37.86,curitiba,PR,2018-01-02 15:35:00,3.09
cust_2376,order_2376,prod_71,seller_4,47.97,46.66,curitiba,RJ,2018-01-02 15:36:00,8.37
cust_2377,order_2377,prod_62,seller_1,-435.19,40.73,sao paulo,RJ,2018-01-02 15:37:00,52.41
cust_2378,order_2378,prod_78,seller_2,-392.2,38.15,curitiba,RJ,2018-01-02 15:38:00,10.49
cust_2379,order_2379,prod_61,seller_16,134.7,26.95,rio de janeiro,RJ,2018-01-02 15:39:00,18.69
cust_2380,order_2380,prod_5,seller_15,393.8,45.51,sao paulo,PR,2018-01-02 15:40:00,66.76
cust_2381,order_2381,prod_84,seller_10,216.86,26.88,rio de janeiro,SP,2018-01-02 15:41:00,10.3
cust_2382,order_2382,prod_22,seller_11,390.0,46.86,curitiba,SP,2018-01-02 15:42:00,11.75
cust_2383,order_2383,prod_14,seller_7,168.27,41.13,rio de janeiro,RJ,2018-01-02 15:43:00,0.29
cust_2384,order_2384,prod_87,seller_4,286.68,11.76,sao paulo,RJ,2018-01-02 15:44:00,2.71
cust_2385,order_2385,prod_20,seller_1,196.99,7.11,curitiba,SP,2018-01-02 15:45:00,30.03
cust_2386,order_2386,prod_54,seller_13,101.96,38.34,curitiba,PR,2018-01-02 15:46:00,20.13
cust_2387,order_2387,prod_49,seller_1,296.96,35.86,curitiba,RJ,2018-01-02 15:47:00,2.67
cust_2388,order_2388,prod_77,seller_2,377.91,32.09,curitiba,SP,2018-01-02 15:48:00,56.54
cust_2389,order_2389,prod_5,seller_16,379.02,48.93,curitiba,PR,2018-01-02 15:49:00,5.45
cust_2390,order_2390,prod_11,seller_12,-184.58,29.54,rio de janeiro,PR,2018-01-02 15:50:00,21.86
cust_2391,order_2391,prod_42,seller_10,264.17,20.66,sao paulo,RJ,2018-01-02 15:51:00,39.95
cust_2392,order_2392,prod_47,seller_5,384.25,30.42,rio de janeiro,SP,2018-01-02 15:52:00,27.6
cust_2393,order_2393,prod_79,seller_3,36.7,6.28,sao paulo,SP,2018-01-02 15:53:00,0.08
cust_2394,order_2394,prod_60,seller_9,45.23,31.07,rio de janeiro,RJ,2018-01-02 15:54:00,5.38
cust_2395,order_2395,prod_15,seller_7,194.35,45.61,rio de janeiro,SP,2018-01-02 15:55:00,38.53
cust_2396,order_2396,prod_97,seller_11,119.5,5.19,curitiba,RJ,2018-01-02 15:56:00,6.16
cust_2397,order_2397,prod_46,seller_4,193.58,43.04,sao paulo,SP,2018-01-02 15:57:00,7.34
cust_2398,order_2398,prod_96,seller_5,-55.94,41.09,sao paulo,SP,2018-01-02 15:58:00,1.39
cust_2399,order_2399,prod_98,seller_3,300.08,9.77,curitiba,RJ,2018-01-02 15:59:00,33.32
cust_2400,order_2400,prod_6,seller_9,339.15,43.11,sao paulo,PR,2018-01-02 16:00:00,40.46
cust_2401,order_2401,prod_51,seller_6,398.0,39.36,rio de janeiro,PR,2018-01-02 16:01:00,63.06
cust_2402,order_2402,prod_42,seller_5,328.76,27.1,curitiba,SP,2018-01-02 16:02:00,49.52
cust_2403,order_2403,prod_50,seller_11,204.23,16.03,rio de janeiro,SP,2018-01-02 16:03:00,36.46
cust_2404,order_2404,prod_31,seller_10,468.11,17.96,rio de janeiro,RJ,2018-01-02 16:04:00,75.44
cust_2405,order_2405,prod_56,seller_4,365.9,32.55,curitiba,RJ,2018-01-02 16:05:00,18.1
cust_2406,order_2406,prod_49,seller_14,268.56,16.08,rio de janeiro,PR,2018-01-02 16:06:00,29.86
cust_2407,order_2407,prod_19,seller_7,-111.36,19.64,curitiba,PR,2018-01-02 16:07:00,6.62
cust_2408,order_2408,prod_29,seller_7,328.0,46.89,rio de janeiro,RJ,2018-01-02 16:08:00,21.63
cust_2409,order_2409,prod_15,seller_10,-299.94,37.82,sao paulo,SP,2018-01-02 16:09:00,55.91
cust_2410,order_2410,prod_84,seller_3,344.83,38.12,rio de janeiro,SP,2018-01-02 16:10:00,47.03
cust_2411,order_2411,prod_68,seller_8,392.75,48.02,sao paulo,SP,2018-01-02 16:11:00,76.55
cust_2412,order_2412,prod_39,seller_12,458.37,5.26,curitiba,RJ,2018-01-02 16:12:00,38.22
cust_2413,order_2413,prod_40,seller_3,475.04,16.0,rio de janeiro,SP,2018-01-02 16:13:00,51.06
cust_2414,order_2414,prod_8,seller_11,318.79,34.61,rio de janeiro,SP,2018-01-02 16:14:00,31.06
cust_2415,order_2415,prod_29,seller_1,483.32,24.72,rio de janeiro,PR,2018-01-02 16:15:00,10.37
cust_2416,order_2416,prod_92,seller_12,456.6,10.08,rio de janeiro,PR,2018-01-02 16:16:00,21.62
