customer_id,order_id,product_id,seller_id,price,freight_value,customer_city,customer_state,order_date,discount_amount
cust_2839,order_2839,prod_69,seller_15,498.3,37.41,curitiba,RJ,2018-01-02 23:19:00,4.55
cust_2840,order_2840,prod_12,seller_10,287.65,8.36,rio de janeiro,RJ,2018-01-02 23:20:00,45.27
cust_2841,order_2841,prod_34,seller_8,-211.63,23.27,curitiba,SP,2018-01-02 23:21:00,18.33
cust_2842,order_2842,prod_62,seller_13,465.6,40.35,curitiba,PR,2018-01-02 23:22:00,40.81
cust_2843,order_2843,prod_53,seller_15,119.02,28.95,rio de janeiro,PR,2018-01-02 23:23:00,5.84
cust_2844,order_2844,prod_69,seller_6,97.96,38.74,rio de janeiro,SP,2018-01-02 23:24:00,4.1
cust_2845,order_2845,prod_67,seller_1,272.33,21.38,rio de janeiro,RJ,2018-01-02 23:25:00,32.02
cust_2846,order_2846,prod_41,seller_2,219.38,46.4,curitiba,SP,2018-01-02 23:26:00,10.2
cust_2847,order_2847,prod_78,seller_7,400.52,8.48,rio de janeiro,PR,2018-01-02 23:27:00,5.14
cust_2848,order_2848,prod_26,seller_13,30.58,9.1,sao paulo,SP,2018-01-02 23:28:00,4.69
cust_2849,order_2849,prod_8,seller_9,312.69,28.78,rio de janeiro,SP,2018-01-02 23:29:00,23.54
cust_2850,order_2850,prod_91,seller_12,358.23,26.19,sao paulo,SP,2018-01-02 23:30:00,27.24
cust_2851,order_2851,prod_3,seller_9,486.24,33.73,rio de janeiro,RJ,2018-01-02 23:31:00,41.94
cust_2852,order_2852,prod_29,seller_5,81.42,15.31,sao paulo,SP,2018-01-02 23:32:00,13.27
cust_2853,order_2853,prod_12,seller_15,-130.66,15.17,sao paulo,RJ,2018-01-02 23:33:00,8.38
cust_2854,order_2854,prod_23,seller_14,466.9,38.71,curitiba,PR,2018-01-02 23:34:00,70.79
cust_2855,order_2855,prod_40,seller_19,319.01,18.13,sao paulo,PR,2018-01-02 23:35:00,59.94
cust_2856,order_2856,prod_13,seller_16,28.64,37.73,rio de janeiro,SP,2018-01-02 23:36:00,3.79
cust_2857,order_2857,prod_47,seller_8,47.9,33.83,curitiba,SP,2018-01-02 23:37:00,4.14
cust_2858,order_2858,prod_92,seller_14,394.87,8.75,curitiba,SP,2018-01-02 23:38:00,59.06
cust_2859,order_2859,prod_14,seller_7,-288.06,37.0,rio de janeiro,PR,2018-01-02 23:39:00,26.38
cust_2860,order_2860,prod_92,seller_17,287.05,44.58,sao paulo,RJ,2018-01-02 23:40:00,23.79
cust_2861,order_2861,prod_41,seller_12,441.13,41.75,curitiba,RJ,2018-01-02 23:41:00,46.34
cust_2862,order_2862,prod_59,seller_16,128.14,5.4,curitiba,PR,2018-01-02 23:42:00,8.14
cust_2863,order_2863,prod_44,seller_6,88.61,29.29,rio de janeiro,RJ,2018-01-02 23:43:00,1.85
cust_2864,order_2864,prod_32,seller_1,310.76,46.1,sao paulo,SP,2018-01-02 23:44:00,25.78
cust_2865,order_2865,prod_11,seller_3,442.39,31.94,sao paulo,RJ,2018-01-02 23:45:00,10.96
cust_2866,order_2866,prod_59,seller_11,139.97,18.06,sao paulo,PR,2018-01-02 23:46:00,11.49
cust_2867,order_2867,prod_91,seller_19,-343.83,13.75,sao paulo,SP,2018-01-02 23:47:00,38.3
cust_2868,order_2868,prod_52,seller_12,84.67,35.82,curitiba,RJ,2018-01-02 23:48:00,15.76
cust_2869,order_2869,prod_60,seller_16,94.24,39.71,sao paulo,RJ,2018-01-02 23:49:00,0.68
cust_2870,order_2870,prod_64,seller_9,451.74,46.07,sao paulo,SP,2018-01-02 23:50:00,56.15
cust_2871,order_2871,prod_39,seller_19,67.8,45.76,curitiba,SP,2018-01-02 23:51:00,6.21
