customer_id,order_id,product_id,seller_id,price,freight_value,customer_city,customer_state,order_date,discount_amount
cust_2505,order_2505,prod_43,seller_15,-32.83,34.09,sao paulo,RJ,2018-01-02 17:45:00,0.35
cust_2506,order_2506,prod_32,seller_4,355.08,34.19,rio de janeiro,SP,2018-01-02 17:46:00,66.78
cust_2507,order_2507,prod_36,seller_16,258.27,15.83,rio de janeiro,PR,2018-01-02 17:47:00,48.4
cust_2508,order_2508,prod_30,seller_7,428.72,40.36,rio de janeiro,RJ,2018-01-02 17:48:00,45.65
cust_2509,order_2509,prod_91,seller_3,344.39,9.11,sao paulo,RJ,2018-01-02 17:49:00,44.24
cust_2510,order_2510,prod_58,seller_17,12.18,41.82,sao paulo,RJ,2018-01-02 17:50:00,1.13
cust_2511,order_2511,prod_92,seller_5,110.81,14.54,curitiba,RJ,2018-01-02 17:51:00,9.3
cust_2512,order_2512,prod_98,seller_4,136.4,31.53,curitiba,RJ,2018-01-02 17:52:00,3.26
cust_2513,order_2513,prod_65,seller_6,354.09,20.63,curitiba,SP,2018-01-02 17:53:00,6.85
cust_2514,order_2514,prod_82,seller_10,259.56,32.44,sao paulo,SP,2018-01-02 17:54:00,12.08
cust_2515,order_2515,prod_11,seller_4,-376.25,17.03,curitiba,SP,2018-01-02 17:55:00,62.96
cust_2516,order_2516,prod_94,seller_4,,30.6,curitiba,SP,2018-01-02 17:56:00,7.62
cust_2517,order_2517,prod_48,seller_8,170.42,5.37,rio de janeiro,PR,2018-01-02 17:57:00,7.73
cust_2518,order_2518,prod_71,seller_5,60.79,21.85,sao paulo,SP,2018-01-02 17:58:00,6.67
cust_2519,order_2519,prod_25,seller_4,109.28,42.19,curitiba,SP,2018-01-02 17:59:00,4.7
cust_2520,order_2520,prod_10,seller_18,206.38,25.84,rio de janeiro,SP,2018-01-02 18:00:00,6.74
cust_2521,order_2521,prod_88,seller_12,280.21,27.47,sao paulo,PR,2018-01-02 18:01:00,31.57
cust_2522,order_2522,prod_45,seller_1,469.93,32.97,sao paulo,RJ,2018-01-02 18:02:00,34.6
cust_2523,order_2523,prod_14,seller_2,,24.54,rio de janeiro,SP,2018-01-02 18:03:00,15.96
cust_2524,order_2524,prod_66,seller_16,336.38,44.02,sao paulo,RJ,2018-01-02 18:04:00,61.37
cust_2525,order_2525,prod_6,seller_6,84.75,23.15,sao paulo,SP,2018-01-02 18:05:00,2.56
cust_2526,order_2526,prod_45,seller_3,,47.41,rio de janeiro,SP,2018-01-02 18:06:00,65.72
cust_2527,order_2527,prod_70,seller_13,,44.46,curitiba,SP,2018-01-02 18:07:00,2.81
cust_2528,order_2528,prod_72,seller_16,,23.95,sao paulo,PR,2018-01-02 18:08:00,54.95
cust_2529,order_2529,prod_45,seller_8,89.98,21.46,rio de janeiro,SP,2018-01-02 18:09:00,11.36
cust_2530,order_2530,prod_37,seller_15,,35.45,curitiba,RJ,2018-01-02 18:10:00,12.2
cust_2531,order_2531,prod_83,seller_9,,38.99,curitiba,PR,2018-01-02 18:11:00,36.29
cust_2532,order_2532,prod_19,seller_3,-193.95,13.36,curitiba,PR,2018-01-02 18:12:00,26.78
cust_2533,order_2533,prod_8,seller_16,,15.85,sao paulo,RJ,2018-01-02 18:13:00,0.79
cust_2534,order_2534,prod_16,seller_18,161.36,11.58,curitiba,SP,2018-01-02 18:14:00,30.92
cust_2535,order_2535,prod_80,seller_19,477.2,39.23,curitiba,RJ,2018-01-02 18:15:00,55.89
cust_2536,order_2536,prod_47,seller_2,152.42,37.15,sao paulo,SP,2018-01-02 18:16:00,23.82
cust_2537,order_2537,prod_4,seller_11,,13.51,rio de janeiro,RJ,2018-01-02 18:17:00,20.8
cust_2538,order_2538,prod_17,seller_12,428.63,29.16,rio de janeiro,SP,2018-01-02 18:18:00,1.06
cust_2539,order_2539,prod_3,seller_2,335.45,39.39,rio de janeiro,RJ,2018-01-02 18:19:00,34.2
cust_2540,order_2540,prod_81,seller_19,,47.62,sao paulo,RJ,2018-01-02 18:20:00,17.06
