customer_id,order_id,product_id,seller_id,price,freight_value,customer_city,customer_state,order_date,discount_amount
  cust_835  ,order_835,prod_96,seller_1,48.48,38.05,curitiba,PR,2018-01-01 13:55:00,5.5
cust_836,order_836,prod_46,seller_16,179.06,10.88,curitiba,PR,2018-01-01 13:56:00,27.16
cust_837,order_837,prod_15,seller_18,358.63,44.48,sao paulo,SP,2018-01-01 13:57:00,70.54
  cust_838  ,order_838,prod_5,seller_6,69.77,47.67,sao paulo,SP,2018-01-01 13:58:00,5.85
  cust_839  ,order_839,prod_35,seller_9,365.07,36.29,curitiba,PR,2018-01-01 13:59:00,37.57
cust_840,order_840,prod_98,seller_11,389.97,28.98,sao paulo,PR,2018-01-01 14:00:00,0.97
cust_841,order_841,prod_39,seller_13,321.3,32.09,rio de janeiro,PR,2018-01-01 14:01:00,51.15
cust_842,order_842,prod_99,seller_13,129.67,24.3,curitiba,RJ,2018-01-01 14:02:00,13.49
cust_843,order_843,prod_49,seller_8,404.59,8.76,sao paulo,SP,2018-01-01 14:03:00,33.01
cust_844,order_844,prod_76,seller_17,115.08,46.8,sao paulo,PR,2018-01-01 14:04:00,2.17
cust_845,order_845,prod_78,seller_16,453.85,19.81,sao paulo,SP,2018-01-01 14:05:00,80.75
cust_846,order_846,prod_3,seller_18,356.26,19.08,sao paulo,SP,2018-01-01 14:06:00,28.15
  cust_847  ,order_847,prod_1,seller_11,36.81,13.61,sao paulo,PR,2018-01-01 14:07:00,5.03
cust_848,order_848,prod_92,seller_2,401.65,49.66,curitiba,RJ,2018-01-01 14:08:00,12.0
cust_849,order_849,prod_93,seller_17,258.15,47.42,rio de janeiro,SP,2018-01-01 14:09:00,49.64
  cust_850  ,order_850,prod_14,seller_2,231.8,20.72,curitiba,SP,2018-01-01 14:10:00,8.27
  cust_851  ,order_851,prod_64,seller_4,216.05,16.7,curitiba,RJ,2018-01-01 14:11:00,8.62
cust_852,order_852,prod_92,seller_6,307.25,41.24,curitiba,SP,2018-01-01 14:12:00,52.78
cust_853,order_853,prod_95,seller_4,365.04,24.02,sao paulo,PR,2018-01-01 14:13:00,66.63
  cust_854  ,order_854,prod_30,seller_14,449.03,48.55,sao paulo,RJ,2018-01-01 14:14:00,19.05
cust_855,order_855,prod_81,seller_9,143.74,45.55,curitiba,RJ,2018-01-01 14:15:00,13.51
cust_856,order_856,prod_64,seller_5,319.08,39.18,sao paulo,RJ,2018-01-01 14:16:00,46.81
cust_857,order_857,prod_92,seller_1,346.31,9.05,sao paulo,RJ,2018-01-01 14:17:00,60.84
  cust_858  ,order_858,prod_15,seller_5,340.65,36.6,curitiba,RJ,2018-01-01 14:18:00,25.82
cust_859,order_859,prod_60,seller_14,251.57,49.43,curitiba,PR,2018-01-01 14:19:00,26.01
  cust_860  ,order_860,prod_3,seller_16,201.6,21.8,curitiba,RJ,2018-01-01 14:20:00,29.91
  cust_861  ,order_861,prod_36,seller_6,383.57,44.67,curitiba,RJ,2018-01-01 14:21:00,56.09
cust_862,order_862,prod_2,seller_2,157.0,23.37,sao paulo,RJ,2018-01-01 14:22:00,24.58
  cust_863  ,order_863,prod_44,seller_11,111.95,48.71,curitiba,SP,2018-01-01 14:23:00,12.76
cust_864,order_864,prod_81,seller_15,277.46,34.41,curitiba,PR,2018-01-01 14:24:00,5.81
cust_865,order_865,prod_66,seller_2,141.13,9.34,curitiba,RJ,2018-01-01 14:25:00,25.52
cust_866,order_866,prod_32,seller_16,26.28,26.56,curitiba,PR,2018-01-01 14:26:00,4.55
cust_867,order_867,prod_43,seller_4,35.27,7.24,curitiba,PR,2018-01-01 14:27:00,5.63
cust_868,order_868,prod_37,seller_5,350.56,22.78,rio de janeiro,PR,2018-01-01 14:28:00,7.0
  cust_869  ,order_869,prod_73,seller_12,486.84,46.19,sao paulo,PR,2018-01-01 14:29:00,19.9
cust_870,order_870,prod_27,seller_1,232.8,15.45,rio de janeiro,PR,2018-01-01 14:30:00,34.62
  cust_871  ,order_871,prod_10,seller_6,82.06,47.78,sao paulo,RJ,2018-01-01 14:31:00,0.38
  cust_872  ,order_872,prod_51,seller_3,410.86,9.5,sao paulo,PR,2018-01-01 14:32:00,80.46
cust_873,order_873,prod_83,seller_5,138.1,34.92,sao paulo,SP,2018-01-01 14:33:00,10.42
  cust_874  ,order_874,prod_48,seller_15,497.86,48.46,curitiba,PR,2018-01-01 14:34:00,71.62
  cust_875  ,order_875,prod_21,seller_5,286.0,34.44,rio de janeiro,SP,2018-01-01 14:35:00,50.77
  cust_876  ,order_876,prod_5,seller_1,123.99,45.46,rio de janeiro,PR,2018-01-01 14:36:00,9.79
  cust_877  ,order_877,prod_94,seller_5,253.04,49.6,curitiba,SP,2018-01-01 14:37:00,16.15
cust_878,order_878,prod_76,seller_2,174.34,33.88,rio de janeiro,RJ,2018-01-01 14:38:00,21.23
cust_879,order_879,prod_16,seller_12,391.94,40.2,rio de janeiro,SP,2018-01-01 14:39:00,45.54
cust_880,order_880,prod_8,seller_19,61.85,6.44,sao paulo,SP,2018-01-01 14:40:00,5.06
cust_881,order_881,prod_13,seller_4,429.93,24.23,curitiba,PR,2018-01-01 14:41:00,51.74
cust_882,order_882,prod_38,seller_14,386.0,17.97,rio de janeiro,PR,2018-01-01 14:42:00,72.21
  cust_883  ,order_883,prod_81,seller_7,432.07,42.09,sao paulo,SP,2018-01-01 14:43:00,40.41
cust_884,order_884,prod_16,seller_2,448.55,35.49,curitiba,SP,2018-01-01 14:44:00,17.65
  cust_885  ,order_885,prod_82,seller_14,122.59,32.65,curitiba,PR,2018-01-01 14:45:00,9.25
cust_886,order_886,prod_1,seller_4,265.29,46.92,sao paulo,PR,2018-01-01 14:46:00,20.91
  cust_887  ,order_887,prod_74,seller_10,426.46,9.0,sao paulo,SP,2018-01-01 14:47:00,11.18
cust_888,order_888,prod_28,seller_10,194.92,47.92,sao paulo,RJ,2018-01-01 14:48:00,6.35
cust_889,order_889,prod_96,seller_12,39.6,9.53,sao paulo,SP,2018-01-01 14:49:00,5.42
  cust_890  ,order_890,prod_48,seller_3,152.9,20.62,sao paulo,PR,2018-01-01 14:50:00,10.38
cust_891,order_891,prod_27,seller_5,128.54,33.36,curitiba,RJ,2018-01-01 14:51:00,24.55
cust_892,order_892,prod_25,seller_15,436.33,20.37,rio de janeiro,SP,2018-01-01 14:52:00,21.26
cust_893,order_893,prod_82,seller_18,237.28,35.71,curitiba,SP,2018-01-01 14:53:00,4.69
cust_894,order_894,prod_40,seller_1,344.94,39.89,curitiba,RJ,2018-01-01 14:54:00,51.98
cust_895,order_895,prod_35,seller_8,481.44,42.28,rio de janeiro,PR,2018-01-01 14:55:00,84.83
  cust_896  ,order_896,prod_73,seller_17,156.6,13.07,rio de janeiro,SP,2018-01-01 14:56:00,8.71
cust_897,order_897,prod_54,seller_6,382.99,13.19,sao paulo,PR,2018-01-01 14:57:00,15.48
  cust_898  ,order_898,prod_66,seller_9,21.15,7.35,sao paulo,RJ,2018-01-01 14:58:00,0.79
  cust_899  ,order_899,prod_45,seller_18,61.02,27.09,rio de janeiro,PR,2018-01-01 14:59:00,6.37
  cust_900  ,order_900,prod_7,seller_19,89.31,11.19,sao paulo,PR,2018-01-01 15:00:00,8.37
  cust_901  ,order_901,prod_1,seller_13,163.08,19.34,sao paulo,SP,2018-01-01 15:01:00,8.46
cust_902,order_902,prod_4,seller_14,207.46,42.82,sao paulo,SP,2018-01-01 15:02:00,1.87
cust_903,order_903,prod_57,seller_12,243.74,47.69,curitiba,PR,2018-01-01 15:03:00,23.47
  cust_904  ,order_904,prod_51,seller_6,130.21,41.99,rio de janeiro,SP,2018-01-01 15:04:00,24.98
cust_905,order_905,prod_75,seller_17,42.45,5.03,curitiba,SP,2018-01-01 15:05:00,5.54
cust_906,order_906,prod_89,seller_1,341.99,30.56,rio de janeiro,RJ,2018-01-01 15:06:00,33.89
cust_907,order_907,prod_18,seller_2,21.59,12.5,sao paulo,PR,2018-01-01 15:07:00,0.48
  cust_908  ,order_908,prod_95,seller_12,406.64,21.91,rio de janeiro,PR,2018-01-01 15:08:00,20.53
cust_909,order_909,prod_93,seller_16,465.29,24.26,sao paulo,RJ,2018-01-01 15:09:00,27.43
  cust_910  ,order_910,prod_61,seller_16,358.08,47.43,curitiba,SP,2018-01-01 15:10:00,54.77
cust_911,order_911,prod_53,seller_13,302.02,33.52,sao paulo,RJ,2018-01-01 15:11:00,52.96
cust_912,order_912,prod_18,seller_8,331.94,17.04,rio de janeiro,PR,2018-01-01 15:12:00,59.86
cust_913,order_913,prod_18,seller_7,329.59,33.93,curitiba,SP,2018-01-01 15:13:00,64.9
cust_914,order_914,prod_2,seller_9,466.54,47.83,rio de janeiro,RJ,2018-01-01 15:14:00,91.66
  cust_915  ,order_915,prod_64,seller_5,482.51,7.66,rio de janeiro,SP,2018-01-01 15:15:00,91.97
cust_916,order_916,prod_43,seller_8,219.09,41.72,rio de janeiro,SP,2018-01-01 15:16:00,3.15
cust_917,order_917,prod_20,seller_2,312.37,14.76,curitiba,SP,2018-01-01 15:17:00,8.61
cust_918,order_918,prod_14,seller_7,403.38,11.89,sao paulo,PR,2018-01-01 15:18:00,24.56
cust_919,order_919,prod_7,seller_18,10.51,45.45,rio de janeiro,PR,2018-01-01 15:19:00,1.16
  cust_920  ,order_920,prod_64,seller_14,268.24,5.08,curitiba,SP,2018-01-01 15:20:00,5.2
cust_921,order_921,prod_68,seller_3,329.91,38.35,rio de janeiro,PR,2018-01-01 15:21:00,55.81
cust_922,order_922,prod_63,seller_6,361.43,8.93,rio de janeiro,RJ,2018-01-01 15:22:00,44.58
cust_923,order_923,prod_11,seller_5,190.71,32.81,sao paulo,PR,2018-01-01 15:23:00,20.69
  cust_924  ,order_924,prod_5,seller_6,154.87,32.94,sao paulo,PR,2018-01-01 15:24:00,5.12
  cust_925  ,order_925,prod_11,seller_14,99.25,43.82,curitiba,SP,2018-01-01 15:25:00,5.03
  cust_926  ,order_926,prod_75,seller_18,283.33,42.02,rio de janeiro,PR,2018-01-01 15:26:00,9.08
cust_927,order_927,prod_74,seller_14,460.46,35.83,sao paulo,RJ,2018-01-01 15:27:00,78.46
  cust_928  ,order_928,prod_30,seller_10,449.03,22.12,rio de janeiro,SP,2018-01-01 15:28:00,52.47
cust_929,order_929,prod_6,seller_4,186.38,12.49,rio de janeiro,SP,2018-01-01 15:29:00,27.4
  cust_930  ,order_930,prod_32,seller_3,136.35,33.61,rio de janeiro,PR,2018-01-01 15:30:00,8.07
cust_931,order_931,prod_81,seller_16,396.51,27.36,curitiba,RJ,2018-01-01 15:31:00,29.44
cust_932,order_932,prod_15,seller_13,365.24,8.51,sao paulo,RJ,2018-01-01 15:32:00,29.57
cust_933,order_933,prod_79,seller_10,257.62,48.0,rio de janeiro,SP,2018-01-01 15:33:00,39.16
cust_934,order_934,prod_46,seller_11,200.62,19.15,rio de janeiro,PR,2018-01-01 15:34:00,30.99
cust_935,order_935,prod_14,seller_17,70.66,5.1,curitiba,SP,2018-01-01 15:35:00,2.92
cust_936,order_936,prod_93,seller_16,394.72,45.58,sao paulo,SP,2018-01-01 15:36:00,74.33
