customer_id,order_id,product_id,seller_id,price,freight_value,customer_city,customer_state,order_date,discount_amount
cust_334,order_334,prod_30,seller_9,102.48,15.43,rio de janeiro,RJ,2018-01-01 05:34:00,2.71
cust_335,order_335,prod_74,seller_7,466.33,5.69,curitiba,SP,2018-01-01 05:35:00,57.3
  cust_336  ,order_336,prod_25,seller_9,306.04,32.87,curitiba,PR,2018-01-01 05:36:00,5.82
cust_337,order_337,prod_13,seller_13,465.48,14.22,sao paulo,RJ,2018-01-01 05:37:00,67.56
  cust_338  ,order_338,prod_88,seller_13,161.96,45.48,sao paulo,RJ,2018-01-01 05:38:00,2.74
cust_339,order_339,prod_33,seller_10,361.12,30.8,curitiba,RJ,2018-01-01 05:39:00,67.6
  cust_340  ,order_340,prod_64,seller_11,388.29,14.41,rio de janeiro,SP,2018-01-01 05:40:00,10.67
cust_341,order_341,prod_71,seller_19,488.09,49.06,sao paulo,RJ,2018-01-01 05:41:00,93.6
  cust_342  ,order_342,prod_83,seller_5,18.91,29.59,rio de janeiro,RJ,2018-01-01 05:42:00,3.03
cust_343,order_343,prod_62,seller_4,476.6,12.45,rio de janeiro,RJ,2018-01-01 05:43:00,56.59
cust_344,order_344,prod_71,seller_16,201.88,28.28,curitiba,SP,2018-01-01 05:44:00,31.6
  cust_345  ,order_345,prod_83,seller_18,420.62,48.17,sao paulo,RJ,2018-01-01 05:45:00,66.89
  cust_346  ,order_346,prod_94,seller_12,276.91,24.09,curitiba,RJ,2018-01-01 05:46:00,52.39
cust_347,order_347,prod_5,seller_8,286.68,24.14,curitiba,RJ,2018-01-01 05:47:00,14.53
cust_348,order_348,prod_74,seller_7,186.1,25.75,sao paulo,SP,2018-01-01 05:48:00,21.96
cust_349,order_349,prod_18,seller_9,415.95,17.6,sao paulo,RJ,2018-01-01 05:49:00,7.91
cust_350,order_350,prod_89,seller_1,139.37,12.28,rio de janeiro,SP,2018-01-01 05:50:00,17.18
cust_351,order_351,prod_5,seller_11,251.2,31.05,sao paulo,RJ,2018-01-01 05:51:00,8.61
  cust_352  ,order_352,prod_25,seller_6,284.49,45.24,sao paulo,SP,2018-01-01 05:52:00,32.14
cust_353,order_353,prod_20,seller_6,373.84,38.11,rio de janeiro,RJ,2018-01-01 05:53:00,42.8
  cust_354  ,order_354,prod_60,seller_11,241.1,9.33,curitiba,PR,2018-01-01 05:54:00,22.47
  cust_355  ,order_355,prod_1,seller_19,343.34,23.04,curitiba,PR,2018-01-01 05:55:00,35.89
  cust_356  ,order_356,prod_2,seller_4,247.79,5.24,sao paulo,PR,2018-01-01 05:56:00,37.86
cust_357,order_357,prod_50,seller_18,333.07,18.86,curitiba,PR,2018-01-01 05:57:00,53.24
cust_358,order_358,prod_97,seller_10,340.33,35.12,sao paulo,SP,2018-01-01 05:58:00,33.5
cust_359,order_359,prod_53,seller_19,357.63,18.06,curitiba,RJ,2018-01-01 05:59:00,42.89
  cust_360  ,order_360,prod_45,seller_8,413.42,42.83,curitiba,RJ,2018-01-01 06:00:00,77.0
cust_361,order_361,prod_66,seller_19,274.95,26.48,curitiba,PR,2018-01-01 06:01:00,6.58
cust_362,order_362,prod_55,seller_13,104.71,35.11,sao paulo,RJ,2018-01-01 06:02:00,2.45
cust_363,order_363,prod_39,seller_13,343.02,44.77,curitiba,PR,2018-01-01 06:03:00,6.02
cust_364,order_364,prod_59,seller_11,47.79,35.73,sao paulo,SP,2018-01-01 06:04:00,6.29
cust_365,order_365,prod_1,seller_9,117.29,45.38,rio de janeiro,SP,2018-01-01 06:05:00,9.82
cust_366,order_366,prod_25,seller_10,398.16,41.36,rio de janeiro,SP,2018-01-01 06:06:00,61.66
  cust_367  ,order_367,prod_67,seller_17,223.18,30.52,sao paulo,RJ,2018-01-01 06:07:00,29.96
  cust_368  ,order_368,prod_34,seller_16,254.04,18.38,sao paulo,RJ,2018-01-01 06:08:00,16.95
cust_369,order_369,prod_6,seller_1,493.82,18.42,curitiba,SP,2018-01-01 06:09:00,88.73
  cust_370  ,order_370,prod_13,seller_14,125.23,44.39,rio de janeiro,PR,2018-01-01 06:10:00,19.1
cust_371,order_371,prod_86,seller_16,19.58,7.42,rio de janeiro,PR,2018-01-01 06:11:00,1.06
cust_372,order_372,prod_33,seller_15,64.57,47.36,rio de janeiro,RJ,2018-01-01 06:12:00,4.7
cust_373,order_373,prod_3,seller_10,129.81,19.72,rio de janeiro,SP,2018-01-01 06:13:00,8.16
  cust_374  ,order_374,prod_73,seller_7,365.7,38.25,curitiba,PR,2018-01-01 06:14:00,11.53
cust_375,order_375,prod_53,seller_13,390.15,19.85,sao paulo,PR,2018-01-01 06:15:00,11.53
cust_376,order_376,prod_45,seller_13,287.09,47.9,curitiba,SP,2018-01-01 06:16:00,53.75
  cust_377  ,order_377,prod_89,seller_8,134.97,6.64,curitiba,SP,2018-01-01 06:17:00,11.82
cust_378,order_378,prod_32,seller_8,265.65,20.9,rio de janeiro,RJ,2018-01-01 06:18:00,20.37
  cust_379  ,order_379,prod_57,seller_8,17.33,44.04,sao paulo,RJ,2018-01-01 06:19:00,2.53
cust_380,order_380,prod_74,seller_1,344.08,17.33,sao paulo,SP,2018-01-01 06:20:00,38.05
cust_381,order_381,prod_61,seller_1,311.01,17.4,curitiba,PR,2018-01-01 06:21:00,58.23
cust_382,order_382,prod_21,seller_2,20.68,45.44,curitiba,RJ,2018-01-01 06:22:00,3.23
cust_383,order_383,prod_68,seller_9,410.34,42.38,sao paulo,RJ,2018-01-01 06:23:00,39.34
  cust_384  ,order_384,prod_74,seller_10,384.08,9.76,sao paulo,SP,2018-01-01 06:24:00,28.91
cust_385,order_385,prod_13,seller_8,161.03,31.11,sao paulo,PR,2018-01-01 06:25:00,31.78
cust_386,order_386,prod_17,seller_19,321.33,15.05,sao paulo,SP,2018-01-01 06:26:00,46.13
  cust_387  ,order_387,prod_67,seller_5,304.73,14.68,curitiba,PR,2018-01-01 06:27:00,57.97
