customer_id,order_id,product_id,seller_id,price,freight_value,customer_city,customer_state,order_date,discount_amount
cust_3672,order_3672,prod_26,seller_8,112.05,17.59,rio de janeiro,SP,2018-01-03 13:12:00,6.64
cust_3673,order_3673,prod_6,seller_8,,33.88,sao paulo,SP,2018-01-03 13:13:00,7.33
cust_3674,order_3674,prod_24,seller_16,279.73,48.27,rio de janeiro,PR,2018-01-03 13:14:00,44.24
cust_3675,order_3675,prod_63,seller_11,497.8,6.06,rio de janeiro,SP,2018-01-03 13:15:00,87.45
cust_3676,order_3676,prod_35,seller_1,250.17,33.2,rio de janeiro,PR,2018-01-03 13:16:00,16.11
  cust_3677  ,order_3677,prod_98,seller_11,,12.06,curitiba,RJ,2018-01-03 13:17:00,19.68
cust_3678,order_3678,prod_89,seller_13,273.26,41.74,rio de janeiro,RJ,2018-01-03 13:18:00,15.2
cust_3679,order_3679,prod_89,seller_6,41.55,33.83,curitiba,PR,2018-01-03 13:19:00,0.44
cust_3680,order_3680,prod_72,seller_4,96.83,47.16,curitiba,PR,2018-01-03 13:20:00,14.29
cust_3681,order_3681,prod_70,seller_2,82.97,35.13,sao paulo,SP,2018-01-03 13:21:00,2.84
  cust_3682  ,order_3682,prod_51,seller_17,23.68,5.77,sao paulo,SP,2018-01-03 13:22:00,2.02
cust_3683,order_3683,prod_99,seller_1,363.88,27.97,rio de janeiro,SP,2018-01-03 13:23:00,35.45
cust_3684,order_3684,prod_10,seller_12,169.48,45.67,curitiba,PR,2018-01-03 13:24:00,6.25
cust_3685,order_3685,prod_72,seller_16,,15.45,sao paulo,RJ,2018-01-03 13:25:00,1.75
  cust_3686  ,order_3686,prod_14,seller_7,261.0,8.73,sao paulo,SP,2018-01-03 13:26:00,18.17
cust_3687,order_3687,prod_34,seller_4,168.49,37.39,curitiba,SP,2018-01-03 13:27:00,32.09
  cust_3688  ,order_3688,prod_26,seller_14,,27.61,curitiba,RJ,2018-01-03 13:28:00,24.92
  cust_3689  ,order_3689,prod_60,seller_12,164.61,7.14,sao paulo,PR,2018-01-03 13:29:00,12.56
cust_3690,order_3690,prod_78,seller_1,,17.6,rio de janeiro,RJ,2018-01-03 13:30:00,0.09
cust_3691,order_3691,prod_8,seller_11,347.28,19.7,rio de janeiro,PR,2018-01-03 13:31:00,41.69
cust_3692,order_3692,prod_60,seller_1,64.24,35.05,sao paulo,PR,2018-01-03 13:32:00,1.19
  cust_3693  ,order_3693,prod_22,seller_8,117.38,26.22,sao paulo,PR,2018-01-03 13:33:00,12.74
  cust_3694  ,order_3694,prod_8,seller_6,103.26,26.92,rio de janeiro,RJ,2018-01-03 13:34:00,15.53
cust_3695,order_3695,prod_42,seller_16,172.37,41.3,rio de janeiro,PR,2018-01-03 13:35:00,14.6
  cust_3696  ,order_3696,prod_58,seller_19,,17.53,sao paulo,PR,2018-01-03 13:36:00,5.3
  cust_3697  ,order_3697,prod_20,seller_14,,35.27,rio de janeiro,RJ,2018-01-03 13:37:00,1.71
cust_3698,order_3698,prod_39,seller_14,129.2,21.54,sao paulo,RJ,2018-01-03 13:38:00,0.64
cust_3699,order_3699,prod_95,seller_1,40.0,23.83,curitiba,PR,2018-01-03 13:39:00,3.44
  cust_3700  ,order_3700,prod_35,seller_2,436.58,30.02,sao paulo,RJ,2018-01-03 13:40:00,77.13
cust_3701,order_3701,prod_99,seller_15,159.73,36.3,sao paulo,SP,2018-01-03 13:41:00,7.8
cust_3702,order_3702,prod_83,seller_9,56.69,47.53,sao paulo,PR,2018-01-03 13:42:00,6.51
cust_3703,order_3703,prod_37,seller_10,265.55,17.11,curitiba,SP,2018-01-03 13:43:00,36.34
  cust_3704  ,order_3704,prod_58,seller_14,70.41,9.67,curitiba,PR,2018-01-03 13:44:00,0.86
cust_3705,order_3705,prod_71,seller_7,388.82,24.3,rio de janeiro,RJ,2018-01-03 13:45:00,11.91
cust_3706,order_3706,prod_46,seller_13,40.17,29.6,sao paulo,RJ,2018-01-03 13:46:00,2.66
cust_3707,order_3707,prod_41,seller_14,237.67,15.26,curitiba,SP,2018-01-03 13:47:00,31.85
cust_3708,order_3708,prod_33,seller_5,472.47,45.07,rio de janeiro,RJ,2018-01-03 13:48:00,41.49
cust_3709,order_3709,prod_14,seller_14,87.89,40.95,curitiba,PR,2018-01-03 13:49:00,12.91
cust_3710,order_3710,prod_3,seller_4,108.67,27.21,rio de janeiro,SP,2018-01-03 13:50:00,18.86
cust_3711,order_3711,prod_34,seller_6,304.23,25.25,curitiba,PR,2018-01-03 13:51:00,46.14
  cust_3712  ,order_3712,prod_79,seller_15,,6.83,curitiba,PR,2018-01-03 13:52:00,97.27
cust_3713,order_3713,prod_24,seller_19,199.06,29.16,sao paulo,PR,2018-01-03 13:53:00,30.03
  cust_3714  ,order_3714,prod_18,seller_2,327.84,31.81,curitiba,RJ,2018-01-03 13:54:00,55.88
  cust_3715  ,order_3715,prod_33,seller_13,,45.12,sao paulo,SP,2018-01-03 13:55:00,14.09
cust_3716,order_3716,prod_60,seller_11,324.28,27.55,rio de janeiro,PR,2018-01-03 13:56:00,47.36
