customer_id,order_id,product_id,seller_id,price,freight_value,customer_city,customer_state,order_date,discount_amount
cust_1670,order_1670,prod_23,seller_6,226.34,47.97,curitiba,SP,2018-01-02 03:50:00,13.84
cust_1671,order_1671,prod_10,seller_14,322.67,45.99,rio de janeiro,RJ,2018-01-02 03:51:00,39.94
  cust_1672  ,order_1672,prod_90,seller_6,242.66,10.04,sao paulo,RJ,2018-01-02 03:52:00,36.88
cust_1673,order_1673,prod_87,seller_16,390.57,21.59,curitiba,RJ,2018-01-02 03:53:00,10.02
cust_1674,order_1674,prod_88,seller_8,12.58,28.25,curitiba,RJ,2018-01-02 03:54:00,1.96
cust_1675,order_1675,prod_51,seller_3,115.7,46.4,curitiba,PR,2018-01-02 03:55:00,21.72
  cust_1676  ,order_1676,prod_88,seller_2,155.25,41.75,sao paulo,PR,2018-01-02 03:56:00,22.62
cust_1677,order_1677,prod_47,seller_8,473.24,22.39,rio de janeiro,SP,2018-01-02 03:57:00,41.76
  cust_1678  ,order_1678,prod_8,seller_8,258.45,44.88,curitiba,PR,2018-01-02 03:58:00,45.32
cust_1679,order_1679,prod_20,seller_14,188.53,22.02,rio de janeiro,RJ,2018-01-02 03:59:00,19.89
  cust_1680  ,order_1680,prod_27,seller_10,208.11,17.2,curitiba,SP,2018-01-02 04:00:00,31.0
  cust_1681  ,order_1681,prod_38,seller_4,231.39,32.45,sao paulo,RJ,2018-01-02 04:01:00,37.97
  cust_1682  ,order_1682,prod_93,seller_5,435.24,21.02,sao paulo,PR,2018-01-02 04:02:00,65.23
cust_1683,order_1683,prod_33,seller_11,481.54,33.01,curitiba,PR,2018-01-02 04:03:00,27.72
  cust_1684  ,order_1684,prod_61,seller_7,423.64,23.44,rio de janeiro,RJ,2018-01-02 04:04:00,9.98
  cust_1685  ,order_1685,prod_27,seller_13,422.41,40.81,rio de janeiro,SP,2018-01-02 04:05:00,20.14
cust_1686,order_1686,prod_64,seller_18,107.52,47.94,rio de janeiro,SP,2018-01-02 04:06:00,10.81
  cust_1687  ,order_1687,prod_57,seller_7,141.65,17.16,rio de janeiro,SP,2018-01-02 04:07:00,14.31
cust_1688,order_1688,prod_15,seller_11,302.06,27.95,curitiba,PR,2018-01-02 04:08:00,35.2
cust_1689,order_1689,prod_46,seller_16,331.51,37.6,sao paulo,RJ,2018-01-02 04:09:00,26.2
cust_1690,order_1690,prod_11,seller_4,-109.33,12.13,curitiba,RJ,2018-01-02 04:10:00,17.21
cust_1691,order_1691,prod_89,seller_10,375.68,40.82,curitiba,PR,2018-01-02 04:11:00,68.61
  cust_1692  ,order_1692,prod_70,seller_6,107.98,31.23,rio de janeiro,PR,2018-01-02 04:12:00,5.33
cust_1693,order_1693,prod_94,seller_12,138.88,11.74,rio de janeiro,PR,2018-01-02 04:13:00,20.46
cust_1694,order_1694,prod_87,seller_15,160.33,44.07,sao paulo,SP,2018-01-02 04:14:00,21.74
cust_1695,order_1695,prod_22,seller_3,424.54,24.2,curitiba,RJ,2018-01-02 04:15:00,44.41
  cust_1696  ,order_1696,prod_71,seller_4,368.72,12.95,rio de janeiro,PR,2018-01-02 04:16:00,13.9
  cust_1697  ,order_1697,prod_10,seller_1,270.04,13.79,sao paulo,PR,2018-01-02 04:17:00,42.95
cust_1698,order_1698,prod_96,seller_1,411.68,40.35,rio de janeiro,SP,2018-01-02 04:18:00,79.09
cust_1699,order_1699,prod_78,seller_1,408.33,47.11,curitiba,RJ,2018-01-02 04:19:00,58.95
  cust_1700  ,order_1700,prod_68,seller_14,-201.02,22.02,sao paulo,PR,2018-01-02 04:20:00,36.9
cust_1701,order_1701,prod_99,seller_18,392.9,8.55,sao paulo,SP,2018-01-02 04:21:00,77.34
cust_1702,order_1702,prod_84,seller_8,111.06,9.54,curitiba,RJ,2018-01-02 04:22:00,7.82
cust_1703,order_1703,prod_86,seller_17,256.58,34.45,sao paulo,SP,2018-01-02 04:23:00,32.75
  cust_1704  ,order_1704,prod_10,seller_14,67.94,21.68,curitiba,PR,2018-01-02 04:24:00,6.44
cust_1705,order_1705,prod_3,seller_16,219.13,24.18,curitiba,SP,2018-01-02 04:25:00,43.24
  cust_1706  ,order_1706,prod_96,seller_15,264.98,20.17,curitiba,SP,2018-01-02 04:26:00,4.97
  cust_1707  ,order_1707,prod_25,seller_4,49.16,25.95,curitiba,SP,2018-01-02 04:27:00,4.05
cust_1708,order_1708,prod_43,seller_10,236.68,33.96,sao paulo,SP,2018-01-02 04:28:00,41.44
cust_1709,order_1709,prod_5,seller_10,329.32,29.35,sao paulo,RJ,2018-01-02 04:29:00,18.71
cust_1710,order_1710,prod_62,seller_13,310.9,12.39,rio de janeiro,SP,2018-01-02 04:30:00,48.98
  cust_1711  ,order_1711,prod_82,seller_16,36.63,27.11,rio de janeiro,RJ,2018-01-02 04:31:00,2.8
cust_1712,order_1712,prod_84,seller_3,56.72,25.73,curitiba,RJ,2018-01-02 04:32:00,11.12
cust_1713,order_1713,prod_58,seller_13,182.16,29.56,curitiba,RJ,2018-01-02 04:33:00,32.19
cust_1714,order_1714,prod_66,seller_16,422.92,9.98,rio de janeiro,PR,2018-01-02 04:34:00,25.49
cust_1715,order_1715,prod_51,seller_3,436.18,11.91,curitiba,RJ,2018-01-02 04:35:00,67.19
cust_1716,order_1716,prod_45,seller_8,161.71,28.86,rio de janeiro,RJ,2018-01-02 04:36:00,10.89
cust_1717,order_1717,prod_55,seller_18,362.26,17.39,rio de janeiro,PR,2018-01-02 04:37:00,43.93
  cust_1718  ,order_1718,prod_93,seller_1,-292.92,33.31,rio de janeiro,SP,2018-01-02 04:38:00,38.58
cust_1719,order_1719,prod_25,seller_4,491.88,21.77,rio de janeiro,PR,2018-01-02 04:39:00,81.61
cust_1720,order_1720,prod_47,seller_16,56.38,14.93,sao paulo,PR,2018-01-02 04:40:00,0.28
cust_1721,order_1721,prod_60,seller_4,-278.46,34.54,curitiba,SP,2018-01-02 04:41:00,12.26
cust_1722,order_1722,prod_57,seller_14,300.34,22.73,rio de janeiro,SP,2018-01-02 04:42:00,42.76
  cust_1723  ,order_1723,prod_4,seller_18,160.76,12.09,curitiba,RJ,2018-01-02 04:43:00,18.12
cust_1724,order_1724,prod_29,seller_10,33.01,41.4,rio de janeiro,SP,2018-01-02 04:44:00,3.27
  cust_1725  ,order_1725,prod_64,seller_10,35.53,24.43,curitiba,RJ,2018-01-02 04:45:00,0.39
cust_1726,order_1726,prod_69,seller_9,232.27,46.18,curitiba,PR,2018-01-02 04:46:00,16.18
  cust_1727  ,order_1727,prod_73,seller_8,-349.31,13.7,rio de janeiro,RJ,2018-01-02 04:47:00,60.44
  cust_1728  ,order_1728,prod_99,seller_8,353.09,44.44,rio de janeiro,SP,2018-01-02 04:48:00,2.18
  cust_1729  ,order_1729,prod_67,seller_11,98.68,41.72,sao paulo,SP,2018-01-02 04:49:00,7.82
  cust_1730  ,order_1730,prod_58,seller_18,430.41,9.68,curitiba,PR,2018-01-02 04:50:00,81.36
cust_1731,order_1731,prod_33,seller_19,-194.81,28.93,curitiba,SP,2018-01-02 04:51:00,1.98
  cust_1732  ,order_1732,prod_37,seller_17,482.54,34.42,curitiba,RJ,2018-01-02 04:52:00,72.35
cust_1733,order_1733,prod_82,seller_3,-67.9,27.3,curitiba,PR,2018-01-02 04:53:00,3.5
cust_1734,order_1734,prod_47,seller_6,419.86,22.56,curitiba,SP,2018-01-02 04:54:00,72.77
cust_1735,order_1735,prod_71,seller_15,455.09,47.47,curitiba,RJ,2018-01-02 04:55:00,67.91
  cust_1736  ,order_1736,prod_13,seller_11,413.11,36.54,rio de janeiro,RJ,2018-01-02 04:56:00,73.18
cust_1737,order_1737,prod_13,seller_7,406.33,48.46,sao paulo,SP,2018-01-02 04:57:00,17.55
cust_1738,order_1738,prod_22,seller_6,187.04,43.08,sao paulo,RJ,2018-01-02 04:58:00,19.87
cust_1739,order_1739,prod_20,seller_3,359.54,41.77,sao paulo,RJ,2018-01-02 04:59:00,56.04
cust_1740,order_1740,prod_61,seller_7,293.88,37.65,rio de janeiro,SP,2018-01-02 05:00:00,14.44
cust_1741,order_1741,prod_64,seller_9,-217.99,34.07,curitiba,PR,2018-01-02 05:01:00,10.06
cust_1742,order_1742,prod_56,seller_8,496.62,44.91,rio de janeiro,RJ,2018-01-02 05:02:00,2.7
cust_1743,order_1743,prod_29,seller_11,152.32,32.6,sao paulo,SP,2018-01-02 05:03:00,29.2
cust_1744,order_1744,prod_58,seller_6,-212.44,8.39,sao paulo,PR,2018-01-02 05:04:00,30.17
cust_1745,order_1745,prod_12,seller_4,452.4,31.22,curitiba,PR,2018-01-02 05:05:00,57.51
  cust_1746  ,order_1746,prod_47,seller_17,151.61,9.63,curitiba,SP,2018-01-02 05:06:00,22.56
