customer_id,order_id,product_id,seller_id,price,freight_value,customer_city,customer_state,order_date,discount_amount
cust_4004,order_4004,prod_52,seller_12,,30.14,curitiba,PR,2018-01-03 18:44:00,3.14
cust_4005,order_4005,prod_60,seller_12,,39.67,curitiba,RJ,2018-01-03 18:45:00,15.39
cust_4006,order_4006,prod_19,seller_5,437.43,46.42,sao paulo,PR,2018-01-03 18:46:00,43.33
cust_4007,order_4007,prod_53,seller_4,489.66,31.37,rio de janeiro,RJ,2018-01-03 18:47:00,14.93
cust_4008,order_4008,prod_1,seller_18,480.26,5.85,sao paulo,SP,2018-01-03 18:48:00,15.52
cust_4009,order_4009,prod_89,seller_12,320.57,35.63,sao paulo,SP,2018-01-03 18:49:00,39.25
cust_4010,order_4010,prod_75,seller_17,448.19,9.19,rio de janeiro,RJ,2018-01-03 18:50:00,23.65
cust_4011,order_4011,prod_45,seller_12,229.52,35.2,curitiba,RJ,2018-01-03 18:51:00,7.91
cust_4012,order_4012,prod_83,seller_9,395.79,31.43,curitiba,PR,2018-01-03 18:52:00,73.6
cust_4013,order_4013,prod_81,seller_11,478.11,33.83,rio de janeiro,RJ,2018-01-03 18:53:00,4.11
cust_4014,order_4014,prod_12,seller_14,400.18,13.52,sao paulo,PR,2018-01-03 18:54:00,45.23
cust_4015,order_4015,prod_6,seller_4,213.73,27.21,sao paulo,SP,2018-01-03 18:55:00,23.44
cust_4016,order_4016,prod_26,seller_9,195.1,32.81,sao paulo,RJ,2018-01-03 18:56:00,9.78
cust_4017,order_4017,prod_1,seller_14,152.86,18.51,sao paulo,PR,2018-01-03 18:57:00,13.84
cust_4018,order_4018,prod_57,seller_2,189.86,13.17,sao paulo,SP,2018-01-03 18:58:00,3.33
cust_4019,order_4019,prod_53,seller_2,,15.02,curitiba,SP,2018-01-03 18:59:00,59.44
cust_4020,order_4020,prod_54,seller_4,353.74,43.61,sao paulo,PR,2018-01-03 19:00:00,15.68
cust_4021,order_4021,prod_8,seller_12,,25.9,sao paulo,RJ,2018-01-03 19:01:00,5.12
cust_4022,order_4022,prod_91,seller_5,358.65,34.75,rio de janeiro,PR,2018-01-03 19:02:00,22.59
cust_4023,order_4023,prod_97,seller_9,,28.17,sao paulo,RJ,2018-01-03 19:03:00,35.35
cust_4024,order_4024,prod_59,seller_3,,42.54,rio de janeiro,PR,2018-01-03 19:04:00,45.13
cust_4025,order_4025,prod_1,seller_5,191.48,27.88,sao paulo,PR,2018-01-03 19:05:00,36.26
cust_4026,order_4026,prod_40,seller_1,265.6,9.2,sao paulo,PR,2018-01-03 19:06:00,34.63
cust_4027,order_4027,prod_72,seller_16,367.6,13.91,rio de janeiro,SP,2018-01-03 19:07:00,48.74
cust_4028,order_4028,prod_75,seller_9,368.25,5.6,curitiba,RJ,2018-01-03 19:08:00,35.35
cust_4029,order_4029,prod_25,seller_4,379.06,42.42,rio de janeiro,SP,2018-01-03 19:09:00,68.62
cust_4030,order_4030,prod_82,seller_10,,34.85,rio de janeiro,SP,2018-01-03 19:10:00,20.6
cust_4031,order_4031,prod_96,seller_18,348.34,39.16,rio de janeiro,SP,2018-01-03 19:11:00,24.74
cust_4032,order_4032,prod_51,seller_16,126.97,37.18,sao paulo,RJ,2018-01-03 19:12:00,16.26
cust_4033,order_4033,prod_38,seller_17,243.94,42.1,sao paulo,RJ,2018-01-03 19:13:00,26.65
cust_4034,order_4034,prod_53,seller_8,295.72,49.41,rio de janeiro,PR,2018-01-03 19:14:00,7.34
cust_4035,order_4035,prod_3,seller_7,346.38,34.41,sao paulo,SP,2018-01-03 19:15:00,27.21
cust_4036,order_4036,prod_52,seller_7,456.88,16.35,curitiba,RJ,2018-01-03 19:16:00,28.63
cust_4037,order_4037,prod_3,seller_6,159.34,9.56,rio de janeiro,PR,2018-01-03 19:17:00,26.99
cust_4038,order_4038,prod_4,seller_18,424.19,31.54,sao paulo,PR,2018-01-03 19:18:00,32.14
cust_4039,order_4039,prod_55,seller_3,162.45,39.68,rio de janeiro,SP,2018-01-03 19:19:00,26.69
cust_4040,order_4040,prod_51,seller_17,280.44,30.27,sao paulo,PR,2018-01-03 19:20:00,24.81
cust_4041,order_4041,prod_98,seller_18,,18.66,rio de janeiro,SP,2018-01-03 19:21:00,62.66
cust_4042,order_4042,prod_51,seller_17,364.34,37.39,curitiba,RJ,2018-01-03 19:22:00,9.86
cust_4043,order_4043,prod_97,seller_12,432.81,25.16,sao paulo,RJ,2018-01-03 19:23:00,80.04
cust_4044,order_4044,prod_80,seller_17,409.29,17.9,rio de janeiro,PR,2018-01-03 19:24:00,39.34
cust_4045,order_4045,prod_34,seller_1,145.41,42.85,sao paulo,PR,2018-01-03 19:25:00,7.56
cust_4046,order_4046,prod_92,seller_16,496.54,30.94,rio de janeiro,PR,2018-01-03 19:26:00,23.98
cust_4047,order_4047,prod_48,seller_10,,17.76,sao paulo,PR,2018-01-03 19:27:00,24.87
cust_4048,order_4048,prod_59,seller_19,,19.79,rio de janeiro,RJ,2018-01-03 19:28:00,16.19
cust_4049,order_4049,prod_10,seller_2,33.13,30.72,rio de janeiro,PR,2018-01-03 19:29:00,4.75
cust_4050,order_4050,prod_22,seller_18,158.71,24.03,sao paulo,SP,2018-01-03 19:30:00,30.14
cust_4051,order_4051,prod_52,seller_11,419.71,12.22,rio de janeiro,RJ,2018-01-03 19:31:00,56.16
cust_4052,order_4052,prod_27,seller_2,475.93,32.47,curitiba,SP,2018-01-03 19:32:00,52.08
cust_4053,order_4053,prod_60,seller_10,417.52,36.01,curitiba,PR,2018-01-03 19:33:00,37.46
cust_4054,order_4054,prod_8,seller_1,,5.0,sao paulo,PR,2018-01-03 19:34:00,33.86
cust_4055,order_4055,prod_25,seller_2,,29.16,rio de janeiro,PR,2018-01-03 19:35:00,6.41
cust_4056,order_4056,prod_66,seller_11,263.62,30.97,curitiba,PR,2018-01-03 19:36:00,15.45
cust_4057,order_4057,prod_61,seller_16,194.43,19.94,rio de janeiro,SP,2018-01-03 19:37:00,37.07
cust_4058,order_4058,prod_98,seller_3,70.26,20.24,sao paulo,PR,2018-01-03 19:38:00,5.55
cust_4059,order_4059,prod_90,seller_5,61.87,19.29,rio de janeiro,RJ,2018-01-03 19:39:00,9.9
cust_4060,order_4060,prod_81,seller_8,84.99,25.04,sao paulo,PR,2018-01-03 19:40:00,16.43
cust_4061,order_4061,prod_1,seller_11,110.85,41.54,sao paulo,PR,2018-01-03 19:41:00,15.6
cust_4062,order_4062,prod_60,seller_1,379.36,26.11,rio de janeiro,RJ,2018-01-03 19:42:00,12.26
cust_4063,order_4063,prod_23,seller_13,197.03,49.71,rio de janeiro,SP,2018-01-03 19:43:00,23.1
cust_4064,order_4064,prod_27,seller_10,224.1,21.93,curitiba,RJ,2018-01-03 19:44:00,5.32
cust_4065,order_4065,prod_21,seller_19,,36.47,rio de janeiro,RJ,2018-01-03 19:45:00,47.86
cust_4066,order_4066,prod_46,seller_6,,29.7,curitiba,PR,2018-01-03 19:46:00,27.03
cust_4067,order_4067,prod_13,seller_10,380.67,39.3,rio de janeiro,RJ,2018-01-03 19:47:00,52.93
cust_4068,order_4068,prod_53,seller_2,326.4,44.98,curitiba,RJ,2018-01-03 19:48:00,59.41
cust_4069,order_4069,prod_17,seller_18,374.48,28.03,sao paulo,RJ,2018-01-03 19:49:00,13.56
cust_4070,order_4070,prod_50,seller_16,362.45,27.25,sao paulo,SP,2018-01-03 19:50:00,28.48
cust_4071,order_4071,prod_62,seller_7,,47.42,curitiba,SP,2018-01-03 19:51:00,45.07
cust_4072,order_4072,prod_18,seller_9,253.24,47.01,curitiba,SP,2018-01-03 19:52:00,21.25
cust_4073,order_4073,prod_11,seller_17,,49.86,curitiba,RJ,2018-01-03 19:53:00,10.06
cust_4074,order_4074,prod_80,seller_6,236.13,12.04,sao paulo,RJ,2018-01-03 19:54:00,1.37
cust_4075,order_4075,prod_74,seller_5,203.53,5.16,sao paulo,PR,2018-01-03 19:55:00,16.55
cust_4076,order_4076,prod_26,seller_5,,24.68,curitiba,PR,2018-01-03 19:56:00,18.53
cust_4077,order_4077,prod_88,seller_14,184.05,38.0,rio de janeiro,SP,2018-01-03 19:57:00,21.13
cust_4078,order_4078,prod_22,seller_5,219.98,8.28,sao paulo,SP,2018-01-03 19:58:00,6.87
cust_4079,order_4079,prod_92,seller_2,293.9,21.81,curitiba,RJ,2018-01-03 19:59:00,26.49
cust_4080,order_4080,prod_12,seller_4,,31.17,curitiba,PR,2018-01-03 20:00:00,18.84
cust_4081,order_4081,prod_66,seller_19,62.89,14.56,sao paulo,SP,2018-01-03 20:01:00,3.45
cust_4082,order_4082,prod_2,seller_17,176.59,37.9,curitiba,SP,2018-01-03 20:02:00,25.76
cust_4083,order_4083,prod_20,seller_19,194.33,15.33,curitiba,SP,2018-01-03 20:03:00,12.03
cust_4084,order_4084,prod_41,seller_6,356.39,42.83,rio de janeiro,RJ,2018-01-03 20:04:00,38.5
cust_4085,order_4085,prod_9,seller_9,173.12,20.67,rio de janeiro,PR,2018-01-03 20:05:00,31.97
cust_4086,order_4086,prod_46,seller_10,13.9,31.94,sao paulo,PR,2018-01-03 20:06:00,1.5
cust_4087,order_4087,prod_23,seller_10,51.32,29.49,curitiba,RJ,2018-01-03 20:07:00,6.33
cust_4088,order_4088,prod_10,seller_1,,18.34,curitiba,SP,2018-01-03 20:08:00,3.71
cust_4089,order_4089,prod_96,seller_12,102.36,24.76,curitiba,RJ,2018-01-03 20:09:00,3.65
cust_4090,order_4090,prod_98,seller_1,252.36,43.07,curitiba,RJ,2018-01-03 20:10:00,5.1
cust_4091,order_4091,prod_96,seller_6,,29.68,sao paulo,SP,2018-01-03 20:11:00,44.57
cust_4092,order_4092,prod_16,seller_6,,7.5,rio de janeiro,PR,2018-01-03 20:12:00,78.14
cust_4093,order_4093,prod_38,seller_13,331.23,37.09,rio de janeiro,PR,2018-01-03 20:13:00,12.35
cust_4094,order_4094,prod_33,seller_18,25.21,13.21,curitiba,SP,2018-01-03 20:14:00,1.11
cust_4095,order_4095,prod_33,seller_14,,26.87,rio de janeiro,SP,2018-01-03 20:15:00,12.71
cust_4096,order_4096,prod_42,seller_9,398.79,26.08,rio de janeiro,SP,2018-01-03 20:16:00,47.14
cust_4097,order_4097,prod_51,seller_10,137.68,26.89,sao paulo,PR,2018-01-03 20:17:00,17.12
cust_4098,order_4098,prod_49,seller_10,463.24,6.4,curitiba,RJ,2018-01-03 20:18:00,63.63
cust_4099,order_4099,prod_29,seller_3,269.22,17.26,rio de janeiro,SP,2018-01-03 20:19:00,48.74
cust_4100,order_4100,prod_98,seller_19,55.3,7.28,sao paulo,SP,2018-01-03 20:20:00,3.26
cust_4101,order_4101,prod_97,seller_18,128.42,23.67,curitiba,SP,2018-01-03 20:21:00,16.92
cust_4102,order_4102,prod_33,seller_5,454.09,32.96,sao paulo,RJ,2018-01-03 20:22:00,50.83
cust_4103,order_4103,prod_22,seller_3,495.82,34.43,sao paulo,PR,2018-01-03 20:23:00,30.33
cust_4104,order_4104,prod_53,seller_4,432.88,7.9,sao paulo,SP,2018-01-03 20:24:00,78.56
cust_4105,order_4105,prod_37,seller_12,167.13,10.35,rio de janeiro,SP,2018-01-03 20:25:00,3.19
cust_4106,order_4106,prod_98,seller_1,,34.77,sao paulo,RJ,2018-01-03 20:26:00,55.07
cust_4107,order_4107,prod_43,seller_2,118.89,28.9,curitiba,PR,2018-01-03 20:27:00,17.31
cust_4108,order_4108,prod_4,seller_13,198.42,42.5,rio de janeiro,RJ,2018-01-03 20:28:00,36.32
cust_4109,order_4109,prod_13,seller_3,,14.23,sao paulo,SP,2018-01-03 20:29:00,36.47
cust_4110,order_4110,prod_8,seller_2,484.76,10.42,sao paulo,SP,2018-01-03 20:30:00,31.18
